# Data File of e+ e- events. each row is 1 event and contains
# the measured values for energy and momentum compents of the 2 particles
# E1,P1_x,P1_y,P1_z,E2,P2_x,P2_y,P2_z
  44.58089   4.58999  -23.90904  37.34630  44.58089  -4.58999  23.90904  -37.34630
  45.07290  35.15916  -17.72421  -21.93746  45.07290  -35.15916  17.72421  21.93746
  45.23190  -20.64721  -26.58032  30.21762  45.23190  20.64721  26.58032  -30.21762
  48.17496  -2.87369  -29.54065  -37.94626  48.17496   2.87369  29.54065  37.94626
  44.55089  31.52562   0.54480  31.47412  44.55089  -31.52562  -0.54480  -31.47412
  45.05790  -26.74620  13.43980  -33.67829  45.05790  26.74620  -13.43980  33.67829
  48.97298  -11.78700  46.08102  -11.66015  48.97298  11.78700  -46.08102  11.66015
  44.89290  17.42812  15.45790  -38.37560  44.89290  -17.42812  -15.45790  38.37560
  45.42391  -0.62321   2.83532  -45.33105  45.42391   0.62321  -2.83532  45.33105
  41.57783  13.54991  35.62874  16.60449  41.57783  -13.54991  -35.62874  -16.60449
  46.43193  16.51398  34.42636  -26.42041  46.43193  -16.51398  -34.42636  26.42041
  46.98394  -38.26139  -23.63879  13.59280  46.98394  38.26139  23.63879  -13.59280
  44.88390  33.10371  -29.33020  -7.64513  44.88390  -33.10371  29.33020   7.64513
  45.31591  32.63323  -17.21102  -26.31320  45.31591  -32.63323  17.21102  26.31320
  37.59375  17.09397  -33.48157   0.26645  37.59375  -17.09397  33.48157  -0.26645
  46.12892  -8.15433  -7.02986  44.85494  46.12892   8.15433   7.02986  -44.85494
  45.46591  -5.34922  -4.96263  -44.87658  45.46591   5.34922   4.96263  44.87658
  50.98302  -23.07589  45.37232   2.85033  50.98302  23.07589  -45.37232  -2.85033
  45.41191  -5.83807  43.03572  -13.26970  45.41191   5.83807  -43.03572  13.26970
  45.00690  -37.52173  -18.75052  -16.31436  45.00690  37.52173  18.75052  16.31436
  42.78086  41.46227  -5.84290   8.77169  42.78086  -41.46227   5.84290  -8.77169
  48.46597  -21.34903  -20.77889  38.22835  48.46597  21.34903  20.77889  -38.22835
  44.87490  -23.17665  -38.42464  -0.38277  44.87490  23.17665  38.42464   0.38277
  45.94892  -44.05111  -12.96727   1.62874  45.94892  44.05111  12.96727  -1.62874
  44.07988  -1.91341  18.74379  39.85029  44.07988   1.91341  -18.74379  -39.85029
  40.42581   2.92908  40.28564  -1.65338  40.42581  -2.92908  -40.28564   1.65338
  45.45091  -30.43176  32.07270  -10.53732  45.45091  30.43176  -32.07270  10.53732
  46.58793  -30.52874  -15.58913  31.55012  46.58793  30.52874  15.58913  -31.55012
  45.56491  -35.90819  -27.33406   6.29383  45.56491  35.90819  27.33406  -6.29383
  46.05392  -4.44745  -31.94306  -32.87590  46.05392   4.44745  31.94306  32.87590
  45.84992  15.88656  42.09304  -8.83224  45.84992  -15.88656  -42.09304   8.83224
  44.66189  -8.44276  30.69250  -31.32690  44.66189   8.44276  -30.69250  31.32690
  46.80094  33.24171  10.80790  -31.12082  46.80094  -33.24171  -10.80790  31.12082
  45.08190  -11.59522  29.96846  -31.61994  45.08190  11.59522  -29.96846  31.61994
  46.50693  -29.76458  29.54964  20.09436  46.50693  29.76458  -29.54964  -20.09436
  45.02190  -7.28721  -3.43566  44.29519  45.02190   7.28721   3.43566  -44.29519
  45.40591  -4.44312  -43.41566  -12.53140  45.40591   4.44312  43.41566  12.53140
  44.04688  -28.73326  18.92362  27.50316  44.04688  28.73326  -18.92362  -27.50316
  45.76292  15.57342  39.78262  16.40293  45.76292  -15.57342  -39.78262  -16.40293
  47.74895  -3.33123  -46.71686   9.29520  47.74895   3.33123  46.71686  -9.29520
  46.10792  40.20153  -21.43089  -7.10595  46.10792  -40.20153  21.43089   7.10595
  45.54691  -26.05228  36.33337   8.69977  45.54691  26.05228  -36.33337  -8.69977
  45.11490  -29.67053  -8.46159  32.91528  45.11490  29.67053   8.46159  -32.91528
  45.61591  -28.47978   0.73884  -35.62538  45.61591  28.47978  -0.73884  35.62538
  45.52891  -19.40976  -41.17920   0.64550  45.52891  19.40976  41.17920  -0.64550
  46.22792   5.00632  40.99448  -20.77041  46.22792  -5.00632  -40.99448  20.77041
  46.02392  33.45564  -22.33510  -22.36213  46.02392  -33.45564  22.33510  22.36213
  46.01792  -25.51535  37.56211   7.46350  46.01792  25.51535  -37.56211  -7.46350
  46.05992  13.03137  44.14420   1.72910  46.05992  -13.03137  -44.14420  -1.72910
  46.78294   7.51571  -31.74812  -33.52930  46.78294  -7.51571  31.74812  33.52930
  45.31891  -23.36072  -12.51610  36.76177  45.31891  23.36072  12.51610  -36.76177
  45.79292  -9.13337  13.36896  42.83508  45.79292   9.13337  -13.36896  -42.83508
  45.86792  29.36746  -32.08578  -14.55749  45.86792  -29.36746  32.08578  14.55749
  45.84992  -43.54646  -12.35629  -7.29677  45.84992  43.54646  12.35629   7.29677
  45.31891  -3.59764  25.05340  -37.59239  45.31891   3.59764  -25.05340  37.59239
  40.57281  -5.70228  -21.98979  33.61676  40.57281   5.70228  21.98979  -33.61676
  45.36391  -1.32210  -32.24775  -31.87819  45.36391   1.32210  32.24775  31.87819
  44.93490  42.82837  13.49940  -1.62549  44.93490  -42.82837  -13.49940   1.62549
  47.79396  36.39181  -20.93281  -22.84111  47.79396  -36.39181  20.93281  22.84111
  45.42991  24.79505  36.09181  12.10220  45.42991  -24.79505  -36.09181  -12.10220
  46.40493  -46.26192   0.78006   3.55574  46.40493  46.26192  -0.78006  -3.55574
  44.91990  28.86652  27.77794  20.32011  44.91990  -28.86652  -27.77794  -20.32011
  45.97592  -5.21726  -45.39281   5.10474  45.97592   5.21726  45.39281  -5.10474
  42.84386  -10.03039  -32.15969  26.47153  42.84386  10.03039  32.15969  -26.47153
  44.90790  22.41094  32.15390  -21.92250  44.90790  -22.41094  -32.15390  21.92250
  45.44191  41.98489  -14.50496  -9.58343  45.44191  -41.98489  14.50496   9.58343
  46.17092  -44.80267   9.60836   5.67045  46.17092  44.80267  -9.60836  -5.67045
  44.14288  -42.26811  -1.96681  -12.57509  44.14288  42.26811   1.96681  12.57509
  45.75992  -25.04593  30.27527  -23.45376  45.75992  25.04593  -30.27527  23.45376
  45.00090  -5.87579  -12.62046  -42.79346  45.00090   5.87579  12.62046  42.79346
  42.78686  30.02269  26.87091  14.39818  42.78686  -30.02269  -26.87091  -14.39818
  45.66091   3.65219  23.84862  -38.76627  45.66091  -3.65219  -23.84862  38.76627
  45.87692  -31.37817  30.41130  13.97336  45.87692  31.37817  -30.41130  -13.97336
  46.42293  29.24090  28.83595  -21.64592  46.42293  -29.24090  -28.83595  21.64592
  45.27991  23.82930  14.54012  35.65135  45.27991  -23.82930  -14.54012  -35.65135
  47.57795  -46.21648  -4.14756  -10.51172  47.57795  46.21648   4.14756  10.51172
  46.52493  -46.28925   4.39638  -1.59573  46.52493  46.28925  -4.39638   1.59573
  45.35191  -1.19006  20.26002  -40.55750  45.35191   1.19006  -20.26002  40.55750
  45.31891  21.60693  -11.63051  -38.10085  45.31891  -21.60693  11.63051  38.10085
  45.82892  44.35473  -1.25772  11.46147  45.82892  -44.35473   1.25772  -11.46147
  47.32895   8.16941  44.43546  14.09892  47.32895  -8.16941  -44.43546  -14.09892
  48.10596  15.80706  40.51952  -20.55453  48.10596  -15.80706  -40.51952  20.55453
  45.81092  17.60259  -4.56679  -42.04680  45.81092  -17.60259   4.56679  42.04680
  44.55389  -42.69934   4.65612  -11.83792  44.55389  42.69934  -4.65612  11.83792
  44.94690  -5.64956  40.86764  -17.83654  44.94690   5.64956  -40.86764  17.83654
  39.81680   7.96061  -37.89038  -9.29111  39.81680  -7.96061  37.89038   9.29111
  45.84992  -6.83200  -0.26545  -45.33727  45.84992   6.83200   0.26545  45.33727
  45.50491  35.60382  -13.31888  25.01344  45.50491  -35.60382  13.31888  -25.01344
  45.98192  27.80547  -9.05528  -35.48513  45.98192  -27.80547   9.05528  35.48513
  47.61695  38.87328  -19.41375  19.47687  47.61695  -38.87328  19.41375  -19.47687
  45.40591  33.60471  11.04957  -28.46624  45.40591  -33.60471  -11.04957  28.46624
  46.18292  31.72924  -7.56335  -32.69424  46.18292  -31.72924   7.56335  32.69424
  44.99190  18.30140  39.16966  -12.45261  44.99190  -18.30140  -39.16966  12.45261
  45.29791  38.74904  18.43006  -14.51706  45.29791  -38.74904  -18.43006  14.51706
  44.40389  -22.46501   6.99246  -37.65812  44.40389  22.46501  -6.99246  37.65812
  44.76990  -13.57775  29.25625  -31.04931  44.76990  13.57775  -29.25625  31.04931
  45.44791   4.80522  -44.44646   8.18135  45.44791  -4.80522  44.44646  -8.18135
  45.36091  -37.47030  15.91418  -20.00819  45.36091  37.47030  -15.91418  20.00819
  42.80186  -10.17456  38.46533  15.77643  42.80186  10.17456  -38.46533  -15.77643
  46.96294  29.31151  35.71248   8.42449  46.96294  -29.31151  -35.71248  -8.42449
  45.48091  -42.66571   1.58125  15.67321  45.48091  42.66571  -1.58125  -15.67321
  61.65723  -13.26329  -25.84482  -54.38515  61.65723  13.26329  25.84482  54.38515
  39.75980  -8.98565  37.50034   9.68627  39.75980   8.98565  -37.50034  -9.68627
  45.48391  12.02425  27.78842  33.94123  45.48391  -12.02425  -27.78842  -33.94123
  45.35791  29.07432  30.70253  -16.41276  45.35791  -29.07432  -30.70253  16.41276
  45.36091  -6.51401  -7.36954  44.28171  45.36091   6.51401   7.36954  -44.28171
  46.38093  23.42579  -25.19132  -31.10981  46.38093  -23.42579  25.19132  31.10981
  52.62105   4.52005  -27.65786  44.53748  52.62105  -4.52005  27.65786  -44.53748
  46.07192  -8.91662  32.92597  -30.96767  46.07192   8.91662  -32.92597  30.96767
  45.06390  32.77509  -26.14383  16.52418  45.06390  -32.77509  26.14383  -16.52418
  46.01192  -35.24658  14.00303  26.05169  46.01192  35.24658  -14.00303  -26.05169
  45.85892  35.92615  -24.63054  14.34185  45.85892  -35.92615  24.63054  -14.34185
  45.69091  -25.18846  15.48161  -34.83563  45.69091  25.18846  -15.48161  34.83563
  46.66593  -41.50967  13.57773  16.44085  46.66593  41.50967  -13.57773  -16.44085
  46.68093  37.38912  26.26189   9.56432  46.68093  -37.38912  -26.26189  -9.56432
  44.28689  -23.60791  15.14357  -34.27342  44.28689  23.60791  -15.14357  34.27342
  45.03090  -10.00959   1.20493  43.88779  45.03090  10.00959  -1.20493  -43.88779
  45.27091  14.11235  43.01504  -0.05118  45.27091  -14.11235  -43.01504   0.05118
  47.56895  -25.36954  -38.02077  13.17622  47.56895  25.36954  38.02077  -13.17622
  45.55891  -45.33517  -2.23113   3.91903  45.55891  45.33517   2.23113  -3.91903
  51.04602  -9.80174  -48.76049  -11.49072  51.04602   9.80174  48.76049  11.49072
  44.66189  -3.11707  15.59224  -41.73548  44.66189   3.11707  -15.59224  41.73548
  45.39091  -44.15211   9.52406  -4.49649  45.39091  44.15211  -9.52406   4.49649
  46.67193  -6.07573  -15.15968  43.72115  46.67193   6.07573  15.15968  -43.72115
  51.23802  22.80696  -23.02272  39.68794  51.23802  -22.80696  23.02272  -39.68794
  45.78092  -45.01233  -4.41997   7.08844  45.78092  45.01233   4.41997  -7.08844
  45.13290  -27.77801  24.67962  25.61792  45.13290  27.77801  -24.67962  -25.61792
  45.67591  -17.89947  17.81800  38.05807  45.67591  17.89947  -17.81800  -38.05807
  45.40591  -35.82711  -15.53436  -23.16891  45.40591  35.82711  15.53436  23.16891
